date,true_shaped,pred_shaped,true_identity,pred_identity,pair
2017-11-20 05:00:00,-1.5598841,-1.5375078,-1.5598841,-1.6287438,ETTh1::iTransformer
2017-11-20 06:00:00,-1.5292623,-1.503671,-1.5292623,-1.6044347,ETTh1::iTransformer
2017-11-20 07:00:00,-1.5828775,-1.4624505,-1.5828775,-1.531527,ETTh1::iTransformer
2017-11-20 08:00:00,-1.4985316,-1.4603629,-1.4985316,-1.5463269,ETTh1::iTransformer
2017-11-20 09:00:00,-1.4219228,-1.4347332,-1.4219228,-1.5333502,ETTh1::iTransformer
2017-11-20 10:00:00,-1.4525446,-1.3424987,-1.4525446,-1.4369078,ETTh1::iTransformer
2017-11-20 11:00:00,-1.3375769,-1.3600599,-1.3375769,-1.4684595,ETTh1::iTransformer
2017-11-20 12:00:00,-1.2532309,-1.3136225,-1.2532309,-1.4169396,ETTh1::iTransformer
2017-11-20 13:00:00,-1.2762244,-1.3017652,-1.2762244,-1.3790983,ETTh1::iTransformer
2017-11-20 14:00:00,-1.2302372,-1.3007689,-1.2302372,-1.4107933,ETTh1::iTransformer
2017-11-20 15:00:00,-1.2992179,-1.239617,-1.2992179,-1.3267388,ETTh1::iTransformer
2017-11-20 16:00:00,-1.2762244,-1.2644985,-1.2762244,-1.4070896,ETTh1::iTransformer
2017-11-20 17:00:00,-1.2532309,-1.2657636,-1.2532309,-1.3843225,ETTh1::iTransformer
2017-11-20 18:00:00,-1.2992179,-1.3025893,-1.2992179,-1.4230686,ETTh1::iTransformer
2017-11-20 19:00:00,-1.3375769,-1.2904983,-1.3375769,-1.4168359,ETTh1::iTransformer
2017-11-20 20:00:00,-1.3529422,-1.338808,-1.3529422,-1.4609437,ETTh1::iTransformer
2017-11-20 21:00:00,-1.3069551,-1.2945733,-1.3069551,-1.440457,ETTh1::iTransformer
2017-11-20 22:00:00,-1.3299487,-1.3629338,-1.3299487,-1.5008687,ETTh1::iTransformer
2017-11-20 23:00:00,-1.3145833,-1.4187714,-1.3145833,-1.5525086,ETTh1::iTransformer
2017-11-21 00:00:00,-1.3375769,-1.4008328,-1.3375769,-1.5594313,ETTh1::iTransformer
2017-11-21 01:00:00,-1.3222115,-1.4363283,-1.3222115,-1.5645046,ETTh1::iTransformer
2017-11-21 02:00:00,-1.3529422,-1.4483907,-1.3529422,-1.5753412,ETTh1::iTransformer
2017-11-21 03:00:00,-1.3375769,-1.4483036,-1.3375769,-1.5850475,ETTh1::iTransformer
2017-11-21 04:00:00,-1.3759357,-1.4572031,-1.3759357,-1.5805829,ETTh1::iTransformer
2017-11-21 05:00:00,-1.3605703,-1.4606955,-1.3605703,-1.6053092,ETTh1::iTransformer
2017-11-21 06:00:00,-1.3759357,-1.4477816,-1.3759357,-1.5981506,ETTh1::iTransformer
2017-11-21 07:00:00,-1.4142946,-1.4412415,-1.4142946,-1.5591908,ETTh1::iTransformer
2017-11-21 08:00:00,-1.3911921,-1.384947,-1.3911921,-1.5219282,ETTh1::iTransformer
2017-11-21 09:00:00,-1.3989292,-1.4023083,-1.3989292,-1.5157812,ETTh1::iTransformer
2017-11-21 10:00:00,-1.3911921,-1.3450367,-1.3911921,-1.4614587,ETTh1::iTransformer
2017-11-21 11:00:00,-1.3989292,-1.3160752,-1.3989292,-1.4323,ETTh1::iTransformer
2017-11-21 12:00:00,-1.3681985,-1.2381567,-1.3681985,-1.353894,ETTh1::iTransformer
2017-11-21 13:00:00,-1.3375769,-1.2546537,-1.3375769,-1.3859934,ETTh1::iTransformer
2017-11-21 14:00:00,-1.3529422,-1.2733526,-1.3529422,-1.3864975,ETTh1::iTransformer
2017-11-21 15:00:00,-1.3529422,-1.2368269,-1.3529422,-1.3840624,ETTh1::iTransformer
2017-11-21 16:00:00,-1.3222115,-1.2521994,-1.3222115,-1.3983963,ETTh1::iTransformer
2017-11-21 17:00:00,-1.3145833,-1.2173777,-1.3145833,-1.3719788,ETTh1::iTransformer
2017-11-21 18:00:00,-1.3222115,-1.2617162,-1.3222115,-1.4007311,ETTh1::iTransformer
2017-11-21 19:00:00,-1.3069551,-1.2636817,-1.3069551,-1.415374,ETTh1::iTransformer
2017-11-21 20:00:00,-1.2915897,-1.2399379,-1.2915897,-1.3615224,ETTh1::iTransformer
2017-11-21 21:00:00,-1.214981,-1.2937313,-1.214981,-1.4516546,ETTh1::iTransformer
2017-11-21 22:00:00,-1.2072438,-1.298183,-1.2072438,-1.4574928,ETTh1::iTransformer
2017-11-21 23:00:00,-1.2072438,-1.3459203,-1.2072438,-1.4615012,ETTh1::iTransformer
2017-11-22 00:00:00,-1.214981,-1.4217365,-1.214981,-1.5470957,ETTh1::iTransformer
2017-11-22 01:00:00,-1.2532309,-1.3738285,-1.2532309,-1.5357299,ETTh1::iTransformer
2017-11-22 02:00:00,-1.2532309,-1.426804,-1.2532309,-1.5645102,ETTh1::iTransformer
2017-11-22 03:00:00,-1.2302372,-1.3677158,-1.2302372,-1.5275594,ETTh1::iTransformer
2017-11-22 04:00:00,-1.2456027,-1.3647466,-1.2456027,-1.506377,ETTh1::iTransformer
2017-11-22 05:00:00,-1.2685962,-1.3651173,-1.2685962,-1.4899802,ETTh1::iTransformer
2017-11-22 06:00:00,-1.2839615,-1.3754922,-1.2839615,-1.4521986,ETTh1::iTransformer
2017-11-22 07:00:00,-1.2915897,-1.3275774,-1.2915897,-1.4800351,ETTh1::iTransformer
2017-11-22 08:00:00,-1.2992179,-1.3074917,-1.2992179,-1.4323977,ETTh1::iTransformer
2017-11-22 09:00:00,-1.2762244,-1.3379712,-1.2762244,-1.4533237,ETTh1::iTransformer
2017-11-22 10:00:00,-1.2915897,-1.2307079,-1.2915897,-1.3595093,ETTh1::iTransformer
2017-11-22 11:00:00,-1.2456027,-1.2585164,-1.2456027,-1.3806624,ETTh1::iTransformer
2017-11-22 12:00:00,-1.2456027,-1.2078342,-1.2456027,-1.3230531,ETTh1::iTransformer
2017-11-22 13:00:00,-1.0692825,-1.1605425,-1.0692825,-1.2773874,ETTh1::iTransformer
2017-11-22 14:00:00,-1.130635,-1.1708515,-1.130635,-1.3231957,ETTh1::iTransformer
2017-11-22 15:00:00,-1.130635,-1.1900549,-1.130635,-1.3083866,ETTh1::iTransformer
2017-11-22 16:00:00,-1.130635,-1.1246325,-1.130635,-1.2430623,ETTh1::iTransformer
2017-11-22 17:00:00,-1.1382631,-1.1435982,-1.1382631,-1.2812006,ETTh1::iTransformer
2017-11-22 18:00:00,-1.0692825,-1.2003316,-1.0692825,-1.3369976,ETTh1::iTransformer
2017-11-22 19:00:00,-1.1076415,-1.1747303,-1.1076415,-1.3629528,ETTh1::iTransformer
2017-11-22 20:00:00,-1.176622,-1.2087226,-1.176622,-1.3526638,ETTh1::iTransformer
2017-11-22 21:00:00,-1.1918784,-1.2437,-1.1918784,-1.3844248,ETTh1::iTransformer
2017-11-22 22:00:00,-1.1996156,-1.2873156,-1.1996156,-1.4531194,ETTh1::iTransformer
2017-11-22 23:00:00,-1.1918784,-1.2760713,-1.1918784,-1.4204655,ETTh1::iTransformer
2017-11-23 00:00:00,-1.2839615,-1.3428245,-1.2839615,-1.4562062,ETTh1::iTransformer
2017-11-23 01:00:00,-1.2839615,-1.319755,-1.2839615,-1.4669355,ETTh1::iTransformer
2017-11-23 02:00:00,-1.2532309,-1.3481885,-1.2532309,-1.4861486,ETTh1::iTransformer
2017-11-23 03:00:00,-1.3145833,-1.3204918,-1.3145833,-1.4439185,ETTh1::iTransformer
2017-11-23 04:00:00,-1.3299487,-1.3511206,-1.3299487,-1.5045676,ETTh1::iTransformer
2017-11-23 05:00:00,-1.2839615,-1.336468,-1.2839615,-1.4606774,ETTh1::iTransformer
2017-11-23 06:00:00,-1.3835639,-1.3411527,-1.3835639,-1.4801186,ETTh1::iTransformer
2017-11-23 07:00:00,-1.3759357,-1.3239458,-1.3759357,-1.4349748,ETTh1::iTransformer
2017-11-23 08:00:00,-1.3375769,-1.2894903,-1.3375769,-1.3965987,ETTh1::iTransformer
2017-11-23 09:00:00,-1.3452051,-1.2457225,-1.3452051,-1.339246,ETTh1::iTransformer
2017-11-23 10:00:00,-1.3222115,-1.2588611,-1.3222115,-1.3740143,ETTh1::iTransformer
2017-11-23 11:00:00,-1.2456027,-1.178609,-1.2456027,-1.2823997,ETTh1::iTransformer
2017-11-23 12:00:00,-1.260968,-1.1566274,-1.260968,-1.2898549,ETTh1::iTransformer
2017-11-23 13:00:00,-1.1152697,-1.1551799,-1.1152697,-1.2829119,ETTh1::iTransformer
2017-11-23 14:00:00,-1.0769107,-1.11566,-1.0769107,-1.2275095,ETTh1::iTransformer
2017-11-23 15:00:00,-1.1458913,-1.1197294,-1.1458913,-1.2356428,ETTh1::iTransformer
2017-11-23 16:00:00,-1.0999043,-1.137973,-1.0999043,-1.2401149,ETTh1::iTransformer
2017-11-23 17:00:00,-1.0692825,-1.1410084,-1.0692825,-1.2482214,ETTh1::iTransformer
2017-11-23 18:00:00,-1.1152697,-1.14071,-1.1152697,-1.2751513,ETTh1::iTransformer
2017-11-23 19:00:00,-1.1918784,-1.1867518,-1.1918784,-1.3013655,ETTh1::iTransformer
2017-11-23 20:00:00,-1.1842502,-1.1669186,-1.1842502,-1.2829762,ETTh1::iTransformer
2017-11-23 21:00:00,-1.1842502,-1.2293261,-1.1842502,-1.3303685,ETTh1::iTransformer
2018-01-07 11:00:00,-1.5618008,-1.2521787,-1.5618008,-0.9188626,ETTh2::Autoformer
2018-01-07 12:00:00,-1.4858819,-1.2057549,-1.4858819,-0.8878838,ETTh2::Autoformer
2018-01-07 13:00:00,-1.4858819,-1.1819781,-1.4858819,-0.89932203,ETTh2::Autoformer
2018-01-07 14:00:00,-1.523863,-1.21309,-1.523863,-0.9952973,ETTh2::Autoformer
2018-01-07 15:00:00,-1.4858819,-1.23026,-1.4858819,-1.0574163,ETTh2::Autoformer
2018-01-07 16:00:00,-1.4858819,-1.2656648,-1.4858819,-1.1232718,ETTh2::Autoformer
2018-01-07 17:00:00,-1.4858819,-1.3744965,-1.4858819,-1.2716409,ETTh2::Autoformer
2018-01-07 18:00:00,-1.523863,-1.4881799,-1.523863,-1.4221528,ETTh2::Autoformer
2018-01-07 19:00:00,-1.5428103,-1.505267,-1.5428103,-1.5228596,ETTh2::Autoformer
2018-01-07 20:00:00,-1.5428103,-1.5861932,-1.5428103,-1.6427263,ETTh2::Autoformer
2018-01-07 21:00:00,-1.5617577,-1.631906,-1.5617577,-1.6935986,ETTh2::Autoformer
2018-01-07 22:00:00,-1.5617577,-1.6450895,-1.5617577,-1.6860621,ETTh2::Autoformer
2018-01-07 23:00:00,-1.5996956,-1.6748308,-1.5996956,-1.6711607,ETTh2::Autoformer
2018-01-08 00:00:00,-1.5996956,-1.8838952,-1.5996956,-1.8362708,ETTh2::Autoformer
2018-01-08 01:00:00,-1.6376334,-1.8971882,-1.6376334,-1.8208039,ETTh2::Autoformer
2018-01-08 02:00:00,-1.656624,-1.9023652,-1.656624,-1.8095945,ETTh2::Autoformer
2018-01-08 03:00:00,-1.7135093,-1.8926113,-1.7135093,-1.7948673,ETTh2::Autoformer
2018-01-08 04:00:00,-1.7514472,-1.8718883,-1.7514472,-1.7968593,ETTh2::Autoformer
2018-01-08 05:00:00,-1.7893851,-1.8402506,-1.7893851,-1.7832453,ETTh2::Autoformer
2018-01-08 06:00:00,-1.8083324,-1.8445227,-1.8083324,-1.7173231,ETTh2::Autoformer
2018-01-08 07:00:00,-1.8083324,-1.7906543,-1.8083324,-1.6204355,ETTh2::Autoformer
2018-01-08 08:00:00,-1.8272799,-1.6568881,-1.8272799,-1.5241027,ETTh2::Autoformer
2018-01-08 09:00:00,-1.8083324,-1.5571538,-1.8083324,-1.4609628,ETTh2::Autoformer
2018-01-08 10:00:00,-1.6945188,-1.5160785,-1.6945188,-1.4495004,ETTh2::Autoformer
2018-01-08 11:00:00,-1.5428103,-1.5111334,-1.5428103,-1.4921284,ETTh2::Autoformer
2018-01-08 12:00:00,-1.4669344,-1.5243549,-1.4669344,-1.5471268,ETTh2::Autoformer
2018-01-08 13:00:00,-1.4290397,-1.5267544,-1.4290397,-1.6017295,ETTh2::Autoformer
2018-01-08 14:00:00,-1.2772881,-1.506077,-1.2772881,-1.65564,ETTh2::Autoformer
2018-01-08 15:00:00,-1.2582976,-1.4931211,-1.2582976,-1.7240946,ETTh2::Autoformer
2018-01-08 16:00:00,-1.3341733,-1.5170925,-1.3341733,-1.8463459,ETTh2::Autoformer
2018-01-08 17:00:00,-1.4858819,-1.5215553,-1.4858819,-1.9888477,ETTh2::Autoformer
2018-01-08 18:00:00,-1.6376766,-1.5847414,-1.6376766,-2.0750082,ETTh2::Autoformer
2018-01-08 19:00:00,-1.7135093,-1.6522624,-1.7135093,-2.1038086,ETTh2::Autoformer
2018-01-08 20:00:00,-1.7324567,-1.6876708,-1.7324567,-2.0895326,ETTh2::Autoformer
2018-01-08 21:00:00,-1.7324567,-1.7053849,-1.7324567,-2.064565,ETTh2::Autoformer
2018-01-08 22:00:00,-1.7324567,-1.7241017,-1.7324567,-2.024234,ETTh2::Autoformer
2018-01-08 23:00:00,-1.7324567,-1.755201,-1.7324567,-1.9576718,ETTh2::Autoformer
2018-01-09 00:00:00,-1.7135093,-1.7863371,-1.7135093,-1.9980432,ETTh2::Autoformer
2018-01-09 01:00:00,-1.7135093,-1.8145113,-1.7135093,-1.9258937,ETTh2::Autoformer
2018-01-09 02:00:00,-1.7135093,-1.8397238,-1.7135093,-1.854403,ETTh2::Autoformer
2018-01-09 03:00:00,-1.7703946,-1.8895286,-1.7703946,-1.7318305,ETTh2::Autoformer
2018-01-09 04:00:00,-1.827323,-1.9280337,-1.827323,-1.6392248,ETTh2::Autoformer
2018-01-09 05:00:00,-1.8842083,-1.961308,-1.8842083,-1.5542979,ETTh2::Autoformer
2018-01-09 06:00:00,-1.9221462,-2.0261567,-1.9221462,-1.4685371,ETTh2::Autoformer
2018-01-09 07:00:00,-1.9600841,-2.115373,-1.9600841,-1.468094,ETTh2::Autoformer
2018-01-09 08:00:00,-1.9600841,-2.094061,-1.9600841,-1.4786893,ETTh2::Autoformer
2018-01-09 09:00:00,-1.7514472,-1.8291435,-1.7514472,-1.454041,ETTh2::Autoformer
2018-01-09 10:00:00,-1.485925,-1.559275,-1.485925,-1.4636682,ETTh2::Autoformer
2018-01-09 11:00:00,-1.2582976,-1.4511647,-1.2582976,-1.5089381,ETTh2::Autoformer
2018-01-09 12:00:00,-1.0307132,-1.3532572,-1.0307132,-1.5571196,ETTh2::Autoformer
2018-01-09 13:00:00,-0.97378486,-1.2756294,-0.97378486,-1.5518937,ETTh2::Autoformer
2018-01-09 14:00:00,-0.84102374,-1.1755408,-0.84102374,-1.7395366,ETTh2::Autoformer
2018-01-09 15:00:00,-0.87896156,-1.1251173,-0.87896156,-1.8494388,ETTh2::Autoformer
2018-01-09 16:00:00,-0.93589,-1.1312764,-0.93589,-1.9367204,ETTh2::Autoformer
2018-01-09 17:00:00,-1.0875986,-1.1805449,-1.0875986,-2.0185769,ETTh2::Autoformer
2018-01-09 18:00:00,-1.2203597,-1.2645284,-1.2203597,-2.0414205,ETTh2::Autoformer
2018-01-09 19:00:00,-1.2962354,-1.30906,-1.2962354,-1.9756726,ETTh2::Autoformer
2018-01-09 20:00:00,-1.3531208,-1.4351441,-1.3531208,-2.0048137,ETTh2::Autoformer
2018-01-09 21:00:00,-1.3721113,-1.5893209,-1.3721113,-1.9920825,ETTh2::Autoformer
2018-01-09 22:00:00,-1.410006,-1.6763241,-1.410006,-1.8946816,ETTh2::Autoformer
2018-01-09 23:00:00,-1.4289966,-1.7280662,-1.4289966,-1.8227953,ETTh2::Autoformer
2018-01-10 00:00:00,-1.4479871,-1.7576288,-1.4479871,-1.831907,ETTh2::Autoformer
2018-01-10 01:00:00,-1.4858819,-1.8126801,-1.4858819,-1.7237831,ETTh2::Autoformer
2018-01-10 02:00:00,-1.5048723,-1.8651228,-1.5048723,-1.5337737,ETTh2::Autoformer
2018-01-10 03:00:00,-1.5428103,-1.9267186,-1.5428103,-1.3665805,ETTh2::Autoformer
2018-01-10 04:00:00,-1.5997387,-1.9700706,-1.5997387,-1.327605,ETTh2::Autoformer
2018-01-10 05:00:00,-1.656624,-2.0021725,-1.656624,-1.3451338,ETTh2::Autoformer
2018-01-10 06:00:00,-1.694562,-2.0046415,-1.694562,-1.3921412,ETTh2::Autoformer
2018-01-10 07:00:00,-1.7324998,-1.9970695,-1.7324998,-1.4413266,ETTh2::Autoformer
2018-01-10 08:00:00,-1.7703946,-1.8655231,-1.7703946,-1.5511487,ETTh2::Autoformer
2018-01-10 09:00:00,-1.6756146,-1.6623417,-1.6756146,-1.4683007,ETTh2::Autoformer
2018-01-10 10:00:00,-1.4669344,-1.4715039,-1.4669344,-1.4858826,ETTh2::Autoformer
2018-01-10 11:00:00,-1.2014122,-1.3759412,-1.2014122,-1.6074824,ETTh2::Autoformer
2018-01-10 12:00:00,-0.93589,-1.3016814,-0.93589,-1.6500405,ETTh2::Autoformer
2018-01-10 13:00:00,-0.89790905,-1.1926975,-0.89790905,-1.627467,ETTh2::Autoformer
2018-01-10 14:00:00,-0.765148,-1.1066362,-0.765148,-1.6639131,ETTh2::Autoformer
2018-01-10 15:00:00,-0.8599711,-1.1102991,-0.8599711,-1.7037218,ETTh2::Autoformer
2018-01-10 16:00:00,-0.973828,-1.2147844,-0.973828,-1.6632388,ETTh2::Autoformer
2018-01-10 17:00:00,-1.1824648,-1.3154962,-1.1824648,-1.6547353,ETTh2::Autoformer
2018-01-10 18:00:00,-1.3151828,-1.3866593,-1.3151828,-1.644337,ETTh2::Autoformer
2018-01-10 19:00:00,-1.4289966,-1.4636399,-1.4289966,-1.6168281,ETTh2::Autoformer
2018-01-10 20:00:00,-1.4858819,-1.5923637,-1.4858819,-1.6160053,ETTh2::Autoformer
2018-01-10 21:00:00,-1.5428103,-1.6404573,-1.5428103,-1.6386178,ETTh2::Autoformer
2018-01-10 22:00:00,-1.5997387,-1.6656414,-1.5997387,-1.6335655,ETTh2::Autoformer
2018-01-10 23:00:00,-1.694562,-1.7070967,-1.694562,-1.6453179,ETTh2::Autoformer
2018-01-11 00:00:00,-1.7514472,-1.7225564,-1.7514472,-1.6334761,ETTh2::Autoformer
2018-01-11 01:00:00,-1.8083324,-1.7496201,-1.8083324,-1.6200242,ETTh2::Autoformer
2018-01-11 02:00:00,-1.8842083,-1.7665526,-1.8842083,-1.604113,ETTh2::Autoformer
2018-01-11 03:00:00,-1.9600841,-1.7870451,-1.9600841,-1.6036048,ETTh2::Autoformer
2018-01-11 04:00:00,-2.0170126,-1.795017,-2.0170126,-1.630668,ETTh2::Autoformer
2018-01-11 05:00:00,-2.0738978,-1.8124802,-2.0738978,-1.6687579,ETTh2::Autoformer
2018-01-11 06:00:00,-2.1117926,-1.8407032,-2.1117926,-1.7042426,ETTh2::Autoformer
2018-01-11 07:00:00,-2.130783,-1.8453298,-2.130783,-1.7388752,ETTh2::Autoformer
2018-01-11 08:00:00,-2.130783,-1.8299812,-2.130783,-1.7831106,ETTh2::Autoformer
2018-01-11 09:00:00,-1.9031557,-1.7289872,-1.9031557,-1.7671384,ETTh2::Autoformer
2018-01-11 10:00:00,-1.5996956,-1.5283823,-1.5996956,-1.5788319,ETTh2::Autoformer
2017-11-09 16:00:00,0.44873562,0.25986135,0.44873562,0.62626094,ETTh2::Crossformer
2017-11-09 17:00:00,0.27799356,0.1301325,0.27799356,0.5634322,ETTh2::Crossformer
2017-11-09 18:00:00,0.10729447,0.06663923,0.10729447,0.53566355,ETTh2::Crossformer
2017-11-09 19:00:00,-0.025466638,-0.025481492,-0.025466638,0.5286869,ETTh2::Crossformer
2017-11-09 20:00:00,-0.10129929,0.001023978,-0.10129929,0.35277432,ETTh2::Crossformer
2017-11-09 21:00:00,-0.15822774,-0.13645153,-0.15822774,0.29401106,ETTh2::Crossformer
2017-11-09 22:00:00,-0.19612242,-0.07592952,-0.19612242,0.28443688,ETTh2::Crossformer
2017-11-09 23:00:00,-0.23410353,-0.22080019,-0.23410353,-0.026756406,ETTh2::Crossformer
2017-11-10 00:00:00,-0.23410353,-0.19685343,-0.23410353,0.12027082,ETTh2::Crossformer
2017-11-10 01:00:00,-0.25305086,-0.30625886,-0.25305086,-0.013751596,ETTh2::Crossformer
2017-11-10 02:00:00,-0.29098886,-0.20064265,-0.29098886,-0.119449615,ETTh2::Crossformer
2017-11-10 03:00:00,-0.3479173,-0.34822452,-0.3479173,0.017215341,ETTh2::Crossformer
2017-11-10 04:00:00,-0.42374995,-0.4185901,-0.42374995,-0.10089594,ETTh2::Crossformer
2017-11-10 05:00:00,-0.49962574,-0.56541926,-0.49962574,-0.13615948,ETTh2::Crossformer
2017-11-10 06:00:00,-0.55651104,-0.6386444,-0.55651104,-0.28135887,ETTh2::Crossformer
2017-11-10 07:00:00,-0.59444886,-0.5181014,-0.59444886,-0.2551307,ETTh2::Crossformer
2017-11-10 08:00:00,-0.55651104,-0.40116042,-0.55651104,-0.025880776,ETTh2::Crossformer
2017-11-10 09:00:00,-0.44274044,-0.37312636,-0.44274044,-0.032053858,ETTh2::Crossformer
2017-11-10 10:00:00,-0.32892665,-0.21811843,-0.32892665,0.23008144,ETTh2::Crossformer
2017-11-10 11:00:00,-0.101342425,-0.124025434,-0.101342425,0.3046348,ETTh2::Crossformer
2017-11-10 12:00:00,0.12628494,0.057382762,0.12628494,0.4149253,ETTh2::Crossformer
2017-11-10 13:00:00,0.2021609,0.082924545,0.2021609,0.43711352,ETTh2::Crossformer
2017-11-10 14:00:00,0.22110824,0.14162478,0.22110824,0.5600569,ETTh2::Crossformer
2017-11-10 15:00:00,0.16422293,0.25246271,0.16422293,0.60448843,ETTh2::Crossformer
2017-11-10 16:00:00,0.08834713,0.081160575,0.08834713,0.51755524,ETTh2::Crossformer
2017-11-10 17:00:00,-0.006475997,0.037311763,-0.006475997,0.4142178,ETTh2::Crossformer
2017-11-10 18:00:00,-0.10129929,0.036043167,-0.10129929,0.42376718,ETTh2::Crossformer
2017-11-10 19:00:00,-0.15822774,-0.063461855,-0.15822774,0.42248702,ETTh2::Crossformer
2017-11-10 20:00:00,-0.19612242,-0.08448279,-0.19612242,0.22449277,ETTh2::Crossformer
2017-11-10 21:00:00,-0.21511306,-0.11308089,-0.21511306,0.16166842,ETTh2::Crossformer
2017-11-10 22:00:00,-0.23410353,-0.18048418,-0.23410353,0.21030465,ETTh2::Crossformer
2017-11-10 23:00:00,-0.2719982,-0.32244924,-0.2719982,-0.120850146,ETTh2::Crossformer
2017-11-11 00:00:00,-0.34787416,-0.26406455,-0.34787416,0.18615133,ETTh2::Crossformer
2017-11-11 01:00:00,-0.40480244,-0.3512232,-0.40480244,-0.06116435,ETTh2::Crossformer
2017-11-11 02:00:00,-0.49962574,-0.35791764,-0.49962574,-0.09866965,ETTh2::Crossformer
2017-11-11 03:00:00,-0.5375204,-0.45941907,-0.5375204,0.03923448,ETTh2::Crossformer
2017-11-11 04:00:00,-0.6133962,-0.496443,-0.6133962,-0.16335294,ETTh2::Crossformer
2017-11-11 05:00:00,-0.63238686,-0.57226783,-0.63238686,-0.14966501,ETTh2::Crossformer
2017-11-11 06:00:00,-0.6513773,-0.66961265,-0.6513773,-0.19914706,ETTh2::Crossformer
2017-11-11 07:00:00,-0.68927217,-0.6644142,-0.68927217,-0.21290863,ETTh2::Crossformer
2017-11-11 08:00:00,-0.68927217,-0.6217769,-0.68927217,-0.08969021,ETTh2::Crossformer
2017-11-11 09:00:00,-0.5185731,-0.49504602,-0.5185731,0.018475533,ETTh2::Crossformer
2017-11-11 10:00:00,-0.32892665,-0.317766,-0.32892665,0.2483173,ETTh2::Crossformer
2017-11-11 11:00:00,-0.10129929,-0.2576686,-0.10129929,0.31321722,ETTh2::Crossformer
2017-11-11 12:00:00,0.031461816,-0.05747366,0.031461816,0.48135567,ETTh2::Crossformer
2017-11-11 13:00:00,0.2021609,0.0040408075,0.2021609,0.46775997,ETTh2::Crossformer
2017-11-11 14:00:00,0.16422293,0.072392166,0.16422293,0.6187853,ETTh2::Crossformer
2017-11-11 15:00:00,0.012471341,0.12010944,0.012471341,0.63782805,ETTh2::Crossformer
2017-11-11 16:00:00,-0.06340445,0.078570455,-0.06340445,0.4759544,ETTh2::Crossformer
2017-11-11 17:00:00,-0.1392371,-0.07471001,-0.1392371,0.36790815,ETTh2::Crossformer
2017-11-11 18:00:00,-0.19612242,-0.18124461,-0.19612242,0.48406193,ETTh2::Crossformer
2017-11-11 19:00:00,-0.25305086,-0.22278085,-0.25305086,0.31772554,ETTh2::Crossformer
2017-11-11 20:00:00,-0.30997932,-0.1572304,-0.30997932,0.24068001,ETTh2::Crossformer
2017-11-11 21:00:00,-0.34787416,-0.307877,-0.34787416,0.18674731,ETTh2::Crossformer
2017-11-11 22:00:00,-0.3858551,-0.32925224,-0.3858551,0.13534048,ETTh2::Crossformer
2017-11-11 23:00:00,-0.40480244,-0.4173648,-0.40480244,-0.0074334145,ETTh2::Crossformer
2017-11-12 00:00:00,-0.42374995,-0.42644435,-0.42374995,0.032777816,ETTh2::Crossformer
2017-11-12 01:00:00,-0.4617309,-0.55217695,-0.4617309,-0.15187329,ETTh2::Crossformer
2017-11-12 02:00:00,-0.4617309,-0.41362718,-0.4617309,-0.19092366,ETTh2::Crossformer
2017-11-12 03:00:00,-0.4806784,-0.5411022,-0.4806784,-0.1521025,ETTh2::Crossformer
2017-11-12 04:00:00,-0.49962574,-0.5730998,-0.49962574,-0.20306942,ETTh2::Crossformer
2017-11-12 05:00:00,-0.5375204,-0.7046943,-0.5375204,-0.1831486,ETTh2::Crossformer
2017-11-12 06:00:00,-0.55651104,-0.6681061,-0.55651104,-0.2741528,ETTh2::Crossformer
2017-11-12 07:00:00,-0.6133962,-0.60731095,-0.6133962,-0.30618456,ETTh2::Crossformer
2017-11-12 08:00:00,-0.59444886,-0.46396786,-0.59444886,-0.1069209,ETTh2::Crossformer
2017-11-12 09:00:00,-0.4806784,-0.49277997,-0.4806784,-0.121968,ETTh2::Crossformer
2017-11-12 10:00:00,-0.32892665,-0.26919234,-0.32892665,0.07647534,ETTh2::Crossformer
2017-11-12 11:00:00,-0.1392371,-0.14008832,-0.1392371,0.10847342,ETTh2::Crossformer
2017-11-12 12:00:00,-0.0065192985,-0.030326188,-0.0065192985,0.35608542,ETTh2::Crossformer
2017-11-12 13:00:00,0.12628494,0.046179812,0.12628494,0.3507468,ETTh2::Crossformer
2017-11-12 14:00:00,0.14527558,0.14468345,0.14527558,0.5174571,ETTh2::Crossformer
2017-11-12 15:00:00,0.012471341,0.18310726,0.012471341,0.43948784,ETTh2::Crossformer
2017-11-12 16:00:00,-0.06340445,0.24450451,-0.06340445,0.37127256,ETTh2::Crossformer
2017-11-12 17:00:00,-0.10129929,0.05103755,-0.10129929,0.2284331,ETTh2::Crossformer
2017-11-12 18:00:00,-0.12024663,-0.07915054,-0.12024663,0.28301406,ETTh2::Crossformer
2017-11-12 19:00:00,-0.15822774,-0.13903102,-0.15822774,0.22232929,ETTh2::Crossformer
2017-11-12 20:00:00,-0.15822774,-0.10588985,-0.15822774,0.06649272,ETTh2::Crossformer
2017-11-12 21:00:00,-0.19612242,-0.26847526,-0.19612242,0.015096545,ETTh2::Crossformer
2017-11-12 22:00:00,-0.23410353,-0.32271764,-0.23410353,0.049470007,ETTh2::Crossformer
2017-11-12 23:00:00,-0.23410353,-0.3969002,-0.23410353,-0.13386619,ETTh2::Crossformer
2017-11-13 00:00:00,-0.29098886,-0.3528358,-0.29098886,-0.0758494,ETTh2::Crossformer
2017-11-13 01:00:00,-0.30997932,-0.4340265,-0.30997932,-0.19488716,ETTh2::Crossformer
